age,job,marital,education,default,balance,housing,loan,y
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,single,tertiary,no,Low-Medium,no,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,yes,no,yes
Adult,Not-Working,married,primary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,divorced,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,single,tertiary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,no,no,yes
Adult,White-Collar,single,secondary,no,Low-Medium,yes,no,no
Young,Blue-Collar,single,primary,no,Negative,yes,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,no,no,no
Young,White-Collar,single,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,single,tertiary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,tertiary,no,High,no,no,yes
Adult,Blue-Collar,single,Unknown,no,Low-Medium,no,no,no
Adult,White-Collar,single,Unknown,no,Low-Medium,yes,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,no,no,no
Adult,White-Collar,single,tertiary,no,Low-Medium,yes,no,no
Senior,Not-Working,married,tertiary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,primary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,divorced,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,no,no,no
Adult,Blue-Collar,married,primary,no,Low-Medium,yes,no,yes
Young,Blue-Collar,single,secondary,no,Low-Medium,no,no,no
Adult,Blue-Collar,married,primary,no,Negative,yes,yes,no
Young,Blue-Collar,single,Unknown,no,Low-Medium,yes,no,no
Adult,White-Collar,single,tertiary,no,High,yes,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,no,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,divorced,tertiary,no,Low-Medium,no,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,Not-Working,married,primary,no,Low-Medium,no,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,no,no,no
Adult,White-Collar,divorced,tertiary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,no,no,yes
Adult,White-Collar,single,secondary,no,Low-Medium,no,no,no
Adult,Blue-Collar,married,primary,no,Low-Medium,no,no,no
Adult,Self-Employed,married,tertiary,no,High,no,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,divorced,primary,no,Negative,yes,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,yes,no
Adult,Not-Working,married,primary,no,Low-Medium,no,no,no
Adult,Blue-Collar,married,primary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,divorced,primary,no,Low-Medium,yes,no,no
Young,Not-Working,single,tertiary,no,Low-Medium,yes,no,no
Adult,White-Collar,single,tertiary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,no,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,no,no,yes
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,no
Young,White-Collar,single,tertiary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,single,secondary,no,Low-Medium,no,no,no
Adult,Not-Working,single,secondary,no,Low-Medium,no,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,no,no,no
Adult,Blue-Collar,married,Unknown,no,High,yes,no,no
Adult,White-Collar,married,primary,no,Low-Medium,no,no,no
Adult,Self-Employed,married,tertiary,no,Low-Medium,no,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,no,no,no
Adult,White-Collar,single,secondary,no,Low-Medium,yes,yes,no
Adult,Blue-Collar,single,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,single,tertiary,no,Low-Medium,no,no,no
Adult,Blue-Collar,married,primary,no,Low-Medium,yes,yes,no
Adult,Blue-Collar,married,primary,no,Low-Medium,yes,no,no
Adult,Self-Employed,single,tertiary,no,Low-Medium,yes,yes,no
Adult,Blue-Collar,married,Unknown,no,Low-Medium,no,no,no
Adult,Not-Working,single,tertiary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,single,secondary,no,Low-Medium,yes,no,no
Young,Blue-Collar,single,secondary,no,Negative,yes,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,yes,no
Adult,White-Collar,married,tertiary,no,Low-Medium,no,no,yes
Adult,Blue-Collar,divorced,secondary,no,Negative,no,yes,no
Adult,White-Collar,married,secondary,no,Low-Medium,no,no,no
Adult,White-Collar,divorced,secondary,no,Low-Medium,yes,no,no
Senior,Self-Employed,married,tertiary,no,Low-Medium,no,no,yes
Adult,Blue-Collar,divorced,primary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,Self-Employed,married,secondary,no,Low-Medium,no,yes,no
Adult,White-Collar,married,secondary,no,High,no,no,no
Adult,Self-Employed,married,secondary,no,Low-Medium,yes,yes,yes
Adult,White-Collar,married,secondary,no,Negative,no,yes,no
Adult,Not-Working,married,tertiary,no,Low-Medium,no,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,no,no,no
Adult,Blue-Collar,married,primary,no,Low-Medium,no,no,no
Adult,White-Collar,married,secondary,no,High,no,no,no
Adult,Blue-Collar,single,secondary,no,High,yes,no,yes
Adult,Blue-Collar,married,primary,no,Low-Medium,yes,no,no
Adult,White-Collar,divorced,secondary,no,Low-Medium,no,no,no
Adult,Blue-Collar,married,primary,no,Low-Medium,no,yes,no
Adult,White-Collar,married,secondary,no,Low-Medium,no,no,no
Adult,White-Collar,single,secondary,no,Negative,no,no,yes
Adult,Blue-Collar,divorced,primary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,no,no,no
Adult,Blue-Collar,single,secondary,no,Low-Medium,no,no,yes
Adult,White-Collar,single,tertiary,no,Low-Medium,no,yes,no
Adult,White-Collar,single,tertiary,no,Low-Medium,no,no,no
Adult,Blue-Collar,single,tertiary,no,Low-Medium,no,no,no
Adult,Not-Working,married,secondary,no,Low-Medium,no,no,no
Adult,White-Collar,divorced,secondary,no,Low-Medium,yes,yes,no
Adult,Blue-Collar,married,primary,no,Low-Medium,yes,no,no
Senior,Not-Working,divorced,primary,no,Low-Medium,no,no,no
Adult,White-Collar,single,tertiary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,secondary,no,High,yes,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,no,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,no,no,no
Adult,White-Collar,married,secondary,no,Negative,yes,yes,no
Adult,Blue-Collar,married,secondary,yes,Negative,yes,no,no
Young,Blue-Collar,single,secondary,yes,Negative,yes,no,no
Adult,Blue-Collar,married,Unknown,no,Low-Medium,yes,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,no,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,yes,yes,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,single,tertiary,no,Low-Medium,no,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Young,Blue-Collar,married,primary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,single,primary,no,Low-Medium,yes,no,no
Adult,Not-Working,married,secondary,no,Low-Medium,no,yes,no
Adult,Not-Working,married,secondary,no,Low-Medium,no,no,no
Adult,Blue-Collar,married,Unknown,no,Low-Medium,no,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,yes
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,single,secondary,no,Low-Medium,yes,no,no
Young,Blue-Collar,single,secondary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,primary,no,Negative,yes,no,no
Adult,White-Collar,married,tertiary,no,High,yes,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,primary,no,Low-Medium,no,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,primary,no,Low-Medium,yes,yes,no
Adult,White-Collar,divorced,secondary,no,Low-Medium,yes,no,no
Adult,Self-Employed,married,secondary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,divorced,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,no,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,single,tertiary,no,High,no,no,no
Adult,White-Collar,divorced,secondary,no,Low-Medium,yes,no,no
Young,White-Collar,single,tertiary,no,Low-Medium,no,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,no,no,no
Adult,Not-Working,married,secondary,no,Low-Medium,no,no,no
Adult,Blue-Collar,divorced,primary,no,Low-Medium,no,no,no
Adult,Not-Working,single,tertiary,no,Low-Medium,no,no,no
Adult,Blue-Collar,married,secondary,no,Negative,no,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,single,secondary,no,Low-Medium,no,yes,no
Adult,Not-Working,single,Unknown,no,Low-Medium,no,no,no
Adult,Blue-Collar,single,secondary,no,Low-Medium,no,no,no
Adult,Blue-Collar,married,primary,no,Low-Medium,yes,no,no
Adult,Self-Employed,married,secondary,no,Low-Medium,no,no,no
Adult,Self-Employed,married,tertiary,no,Low-Medium,yes,yes,no
Adult,White-Collar,divorced,tertiary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,primary,no,Low-Medium,yes,no,no
Young,White-Collar,married,tertiary,no,Low-Medium,no,no,yes
Adult,White-Collar,single,primary,no,Low-Medium,no,no,no
Young,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,no,no,yes
Adult,Blue-Collar,married,secondary,no,High,yes,no,no
Adult,Blue-Collar,divorced,primary,no,Low-Medium,yes,no,no
Senior,Blue-Collar,married,primary,no,Low-Medium,no,no,no
Adult,Blue-Collar,married,Unknown,no,Low-Medium,no,no,no
Adult,White-Collar,divorced,secondary,no,Low-Medium,no,yes,no
Adult,White-Collar,married,tertiary,no,High,no,no,no
Young,Not-Working,married,tertiary,no,Low-Medium,yes,no,yes
Adult,White-Collar,single,secondary,no,Low-Medium,yes,yes,no
Adult,White-Collar,married,secondary,no,Low-Medium,no,no,no
Adult,Self-Employed,married,tertiary,no,Low-Medium,no,no,no
Senior,White-Collar,married,secondary,no,Low-Medium,no,no,no
Young,White-Collar,single,tertiary,no,Low-Medium,yes,no,no
Young,White-Collar,single,secondary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,yes,yes,no
Young,Blue-Collar,single,primary,no,Low-Medium,yes,no,no
Adult,White-Collar,single,tertiary,no,Low-Medium,no,no,yes
Adult,White-Collar,single,secondary,no,Negative,yes,no,no
Adult,White-Collar,single,secondary,no,Low-Medium,no,no,no
Adult,Blue-Collar,married,primary,no,Low-Medium,yes,no,no
Adult,Self-Employed,single,secondary,no,Low-Medium,yes,yes,no
Adult,White-Collar,single,tertiary,no,Low-Medium,yes,no,no
Adult,Self-Employed,married,secondary,no,Low-Medium,no,no,no
Adult,Blue-Collar,single,secondary,no,Low-Medium,no,no,no
Adult,Blue-Collar,married,primary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,no,no,no
Young,Blue-Collar,single,secondary,no,Low-Medium,yes,no,yes
Adult,White-Collar,single,tertiary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,single,secondary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,yes,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,single,secondary,no,Low-Medium,no,no,yes
Adult,Blue-Collar,married,primary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,single,tertiary,no,Low-Medium,no,yes,no
Adult,White-Collar,married,tertiary,no,Low-Medium,no,no,no
Young,Not-Working,single,secondary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,single,secondary,no,Negative,no,yes,no
Adult,White-Collar,married,secondary,no,Low-Medium,no,no,no
Adult,Blue-Collar,married,secondary,no,Negative,yes,no,no
Adult,Not-Working,married,secondary,no,Low-Medium,no,no,no
Adult,White-Collar,divorced,secondary,no,Low-Medium,yes,no,yes
Senior,Not-Working,married,secondary,no,Low-Medium,no,no,yes
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Young,Blue-Collar,single,secondary,no,Low-Medium,yes,no,yes
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,no,yes,no
Adult,White-Collar,single,tertiary,no,Low-Medium,yes,no,no
Young,Blue-Collar,single,secondary,no,Low-Medium,no,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,single,tertiary,no,Low-Medium,yes,yes,no
Adult,White-Collar,married,tertiary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,yes,no,yes
Adult,Blue-Collar,single,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,no
Young,Not-Working,single,secondary,no,Low-Medium,no,no,yes
Adult,Not-Working,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,single,tertiary,no,High,no,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,no,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,primary,no,Low-Medium,yes,no,no
Young,White-Collar,single,tertiary,no,Low-Medium,no,no,no
Adult,Self-Employed,married,tertiary,no,High,yes,no,no
Young,Blue-Collar,married,secondary,no,Negative,yes,yes,no
Young,Blue-Collar,single,secondary,no,Low-Medium,yes,no,no
Young,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,primary,no,Negative,yes,no,no
Adult,Blue-Collar,married,primary,no,Low-Medium,yes,yes,no
Adult,White-Collar,married,tertiary,no,Low-Medium,no,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,yes
Adult,White-Collar,divorced,tertiary,no,Low-Medium,no,no,no
Adult,White-Collar,single,tertiary,no,Low-Medium,no,no,no
Adult,Blue-Collar,single,secondary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,secondary,no,High,yes,no,no
Adult,Not-Working,married,secondary,no,Low-Medium,no,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,no,no,no
Adult,White-Collar,single,secondary,no,Low-Medium,no,no,yes
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,no,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,no,no,no
Adult,Blue-Collar,married,primary,no,Low-Medium,yes,no,no
Senior,White-Collar,married,Unknown,no,Low-Medium,yes,no,no
Young,Blue-Collar,single,tertiary,no,Low-Medium,no,no,yes
Adult,White-Collar,married,tertiary,no,Low-Medium,no,no,no
Adult,Blue-Collar,single,secondary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Young,Not-Working,single,secondary,no,Low-Medium,yes,no,no
Young,Not-Working,single,secondary,no,Low-Medium,no,no,yes
Adult,Blue-Collar,single,secondary,no,Low-Medium,yes,no,no
Young,Blue-Collar,single,secondary,no,Low-Medium,yes,no,yes
Adult,Blue-Collar,married,primary,no,Low-Medium,yes,yes,no
Adult,White-Collar,married,secondary,no,Low-Medium,yes,no,no
Senior,Not-Working,married,secondary,no,Low-Medium,no,no,yes
Young,Not-Working,single,secondary,no,Low-Medium,no,no,no
Adult,Blue-Collar,single,secondary,no,Low-Medium,yes,no,no
Adult,Not-Working,married,primary,no,High,no,no,yes
Adult,White-Collar,married,secondary,no,Low-Medium,no,no,no
Young,Blue-Collar,single,tertiary,no,Low-Medium,no,no,yes
Adult,Blue-Collar,married,secondary,no,Low-Medium,no,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,no,yes,no
Adult,White-Collar,single,tertiary,no,Low-Medium,no,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,yes,yes,no
Adult,White-Collar,married,tertiary,no,Low-Medium,no,no,no
Adult,White-Collar,single,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,single,tertiary,no,Low-Medium,no,no,no
Senior,Not-Working,married,tertiary,no,Low-Medium,no,no,no
Senior,White-Collar,married,tertiary,no,High,no,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,tertiary,yes,Low-Medium,yes,no,no
Adult,Blue-Collar,divorced,secondary,no,Low-Medium,no,no,yes
Adult,Blue-Collar,married,primary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,tertiary,no,High,no,no,no
Adult,White-Collar,single,secondary,no,Low-Medium,no,yes,no
Adult,White-Collar,divorced,tertiary,no,Low-Medium,no,yes,no
Adult,White-Collar,single,tertiary,no,Low-Medium,no,no,no
Young,White-Collar,single,secondary,no,Low-Medium,yes,yes,no
Adult,White-Collar,divorced,tertiary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,primary,no,Low-Medium,no,no,no
Adult,White-Collar,single,secondary,no,Low-Medium,yes,yes,no
Adult,White-Collar,married,secondary,no,Negative,yes,no,no
Young,Self-Employed,single,tertiary,no,Low-Medium,no,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,primary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,secondary,no,High,yes,no,no
Adult,White-Collar,married,secondary,no,Low-Medium,yes,yes,no
Adult,White-Collar,single,tertiary,no,Low-Medium,yes,no,no
Young,Not-Working,single,secondary,no,High,no,no,yes
Adult,Not-Working,single,tertiary,no,Low-Medium,no,no,yes
Adult,White-Collar,married,tertiary,no,Low-Medium,yes,yes,no
Adult,White-Collar,married,secondary,no,Low-Medium,yes,yes,no
Adult,White-Collar,single,tertiary,no,Low-Medium,no,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,yes,no
Adult,Blue-Collar,married,primary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,tertiary,no,High,no,no,no
Adult,Blue-Collar,married,primary,no,Negative,yes,no,no
Adult,Not-Working,married,secondary,no,Low-Medium,yes,yes,no
Senior,Not-Working,divorced,primary,no,Low-Medium,no,no,yes
Adult,Blue-Collar,married,secondary,no,Low-Medium,no,no,no
Adult,White-Collar,married,tertiary,no,High,yes,no,no
Adult,Not-Working,married,secondary,no,Low-Medium,no,yes,no
Adult,White-Collar,single,tertiary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,no,no,no
Young,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,divorced,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,single,tertiary,no,Negative,yes,no,no
Adult,Blue-Collar,married,primary,no,Low-Medium,yes,no,no
Adult,White-Collar,married,tertiary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,single,primary,no,Low-Medium,yes,no,yes
Adult,White-Collar,single,tertiary,no,Low-Medium,no,no,no
Adult,White-Collar,single,secondary,no,Low-Medium,no,yes,no
Adult,White-Collar,single,tertiary,no,Low-Medium,no,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,divorced,secondary,no,Low-Medium,yes,yes,no
Adult,Blue-Collar,married,primary,no,Low-Medium,yes,no,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,single,tertiary,no,Low-Medium,no,no,yes
Adult,Blue-Collar,married,secondary,no,Low-Medium,yes,yes,no
Adult,Blue-Collar,married,secondary,no,Low-Medium,no,no,no
Young,White-Collar,single,tertiary,no,Low-Medium,yes,no,no
Young,Blue-Collar,single,secondary,no,Negative,yes,no,no
Adult,Blue-Collar,married,primary,no,Negative,yes,yes,no
Young,White-Collar,single,secondary,no,Low-Medium,yes,no,no
Adult,White-Collar,single,secondary,no,Low-Medium,no,yes,no
Adult,White-Collar,married,tertiary,no,Low-Medium,no,no,no
Young,White-Collar,single,secondary,no,Low-Medium,yes,yes,no
Adult,Blue-Collar,single,primary,no,Low-Medium,yes,yes,no
