age,job,marital,education,default,balance,housing,loan,y
30-39,management,single,tertiary,no,Low,no,no,yes
30-39,management,married,tertiary,no,Medium,yes,no,no
30-39,management,single,secondary,no,Low,yes,no,yes
30-39,management,divorced,tertiary,no,Low,no,no,no
60-69,management,married,Unknown,no,Medium,no,no,yes
30-39,technician,single,secondary,no,Medium,yes,no,no
40-49,self-employed,married,tertiary,no,Medium,yes,no,no
30-39,admin.,single,secondary,no,Low,yes,yes,no
40-49,admin.,married,secondary,no,Medium,yes,no,no
30-39,self-employed,married,secondary,no,Low,yes,no,no
40-49,blue-collar,married,primary,no,Low,yes,no,no
30-39,housemaid,divorced,secondary,no,Negative,yes,no,no
20-29,student,single,secondary,no,Low,no,no,no
30-39,technician,single,tertiary,no,Low,no,no,no
30-39,management,married,tertiary,no,Low,yes,no,no
70-79,retired,married,tertiary,no,Medium,no,no,yes
50-59,management,divorced,tertiary,no,High,yes,yes,no
40-49,admin.,married,secondary,no,Low,yes,no,no
50-59,management,divorced,tertiary,no,High,no,no,yes
50-59,technician,married,secondary,no,Negative,yes,no,no
50-59,blue-collar,married,primary,no,Low,yes,yes,no
30-39,management,single,tertiary,no,Negative,yes,no,no
30-39,technician,single,secondary,no,Low,no,no,no
60-69,retired,married,Unknown,no,Low,no,no,yes
20-29,management,single,tertiary,no,Low,no,no,no
40-49,management,single,tertiary,no,Low,yes,yes,no
30-39,management,married,tertiary,no,Medium,yes,no,yes
30-39,student,single,Unknown,no,Low,yes,no,no
20-29,unemployed,married,secondary,no,Low,no,yes,no
40-49,admin.,divorced,secondary,no,Low,yes,no,no
50-59,blue-collar,married,primary,no,Negative,yes,no,no
50-59,retired,married,secondary,no,Low,yes,no,no
40-49,unemployed,married,tertiary,no,Low,no,no,yes
50-59,housemaid,divorced,secondary,no,Low,no,no,no
40-49,blue-collar,married,secondary,no,High,no,no,no
40-49,services,single,secondary,no,Medium,yes,no,yes
40-49,services,single,secondary,no,High,yes,no,no
40-49,technician,divorced,secondary,no,Low,no,no,no
30-39,technician,married,secondary,no,Low,yes,no,no
30-39,management,married,tertiary,no,Low,yes,no,no
30-39,admin.,married,secondary,no,Low,yes,no,no
40-49,admin.,married,secondary,no,Low,yes,no,no
40-49,unemployed,married,secondary,no,Low,no,no,yes
50-59,unemployed,married,tertiary,no,Low,no,no,no
30-39,blue-collar,divorced,primary,no,Low,yes,no,no
30-39,admin.,single,secondary,no,Medium,no,yes,no
20-29,blue-collar,married,secondary,no,Low,yes,yes,no
30-39,services,married,secondary,no,Low,yes,no,no
50-59,management,divorced,tertiary,no,Negative,no,no,no
50-59,blue-collar,married,primary,no,Low,yes,no,no
40-49,services,married,secondary,no,Low,yes,no,no
20-29,technician,single,secondary,no,Low,no,no,yes
20-29,services,single,Unknown,no,Low,no,no,no
40-49,management,divorced,tertiary,no,Very-High,no,no,no
50-59,blue-collar,married,secondary,no,Low,no,no,no
50-59,services,divorced,secondary,no,Low,yes,no,no
50-59,technician,married,secondary,no,Medium,yes,no,no
30-39,services,married,secondary,no,Low,yes,no,no
40-49,technician,divorced,tertiary,no,Low,yes,no,no
30-39,admin.,married,secondary,no,Low,no,no,no
30-39,management,single,tertiary,no,High,yes,no,no
50-59,blue-collar,married,secondary,no,Low,yes,no,yes
40-49,blue-collar,married,primary,no,Low,yes,no,no
50-59,management,married,tertiary,no,Medium,yes,no,no
40-49,entrepreneur,married,secondary,no,Low,yes,no,no
20-29,student,single,secondary,no,Medium,no,no,yes
40-49,entrepreneur,married,secondary,no,Low,no,no,no
30-39,blue-collar,married,secondary,yes,Negative,yes,no,no
40-49,management,divorced,tertiary,no,High,yes,no,yes
40-49,management,married,tertiary,no,Low,yes,no,no
60-69,retired,married,primary,no,Medium,no,no,no
30-39,technician,married,secondary,no,Medium,no,no,yes
40-49,admin.,married,secondary,no,Medium,yes,no,yes
30-39,blue-collar,divorced,Unknown,no,Low,yes,no,no
50-59,blue-collar,married,secondary,no,Low,no,no,no
20-29,technician,single,tertiary,no,Negative,yes,yes,no
30-39,admin.,married,secondary,no,Medium,no,no,no
30-39,admin.,divorced,secondary,no,Medium,yes,no,no
40-49,entrepreneur,single,tertiary,no,Low,yes,yes,no
40-49,technician,married,secondary,no,Low,no,no,no
60-69,retired,married,tertiary,no,Medium,no,no,yes
30-39,blue-collar,married,primary,no,Negative,yes,yes,no
40-49,services,single,secondary,no,Low,yes,no,no
40-49,retired,married,secondary,no,High,no,no,no
30-39,self-employed,married,secondary,no,Medium,yes,no,no
30-39,services,married,secondary,no,Low,yes,no,no
40-49,management,married,secondary,no,High,yes,no,no
50-59,retired,married,secondary,no,Medium,no,no,no
30-39,technician,married,secondary,no,Low,yes,yes,no
30-39,technician,married,secondary,no,Medium,yes,no,no
50-59,blue-collar,married,primary,no,Medium,no,no,no
40-49,management,married,tertiary,no,Low,yes,no,no
40-49,services,divorced,secondary,no,Low,yes,no,no
20-29,admin.,single,secondary,no,Low,yes,yes,no
30-39,blue-collar,married,secondary,no,Low,yes,no,no
30-39,services,married,secondary,no,Low,yes,no,no
50-59,services,married,secondary,no,High,yes,no,no
40-49,services,single,secondary,no,Low,yes,yes,no
30-39,admin.,married,secondary,no,Medium,yes,no,no
30-39,blue-collar,single,tertiary,no,Medium,no,no,no
40-49,entrepreneur,married,secondary,no,Medium,yes,no,no
30-39,admin.,single,secondary,no,Medium,no,no,no
50-59,housemaid,married,primary,no,Medium,no,no,no
40-49,unemployed,married,tertiary,no,Low,no,no,yes
30-39,services,married,secondary,no,Low,yes,no,no
30-39,technician,single,secondary,no,Medium,yes,no,no
60-69,retired,married,tertiary,no,Medium,no,no,yes
30-39,admin.,divorced,secondary,no,Medium,yes,no,no
40-49,services,married,secondary,no,Low,no,yes,no
40-49,unemployed,married,secondary,no,Low,yes,no,no
30-39,management,divorced,tertiary,no,Low,no,no,yes
40-49,management,married,secondary,no,Low,yes,no,no
30-39,unemployed,single,secondary,no,Low,yes,no,no
30-39,blue-collar,married,secondary,no,Low,yes,no,no
30-39,management,married,secondary,no,Low,yes,no,no
30-39,management,single,tertiary,no,Low,no,no,no
30-39,housemaid,single,secondary,no,Low,yes,no,no
50-59,technician,divorced,secondary,no,Low,yes,yes,no
20-29,technician,single,secondary,no,Low,yes,no,no
30-39,blue-collar,single,secondary,no,Low,yes,no,no
30-39,admin.,married,secondary,no,Low,yes,no,no
30-39,management,married,tertiary,no,Low,yes,no,no
30-39,self-employed,single,tertiary,no,Low,yes,no,yes
30-39,management,single,tertiary,no,High,no,no,no
50-59,services,divorced,secondary,no,Low,yes,no,no
30-39,blue-collar,married,primary,no,Medium,yes,no,no
30-39,management,divorced,tertiary,no,Medium,yes,no,no
30-39,self-employed,married,secondary,no,Low,no,no,no
40-49,blue-collar,divorced,secondary,no,Medium,yes,no,no
30-39,management,single,tertiary,no,Medium,yes,no,no
30-39,technician,single,secondary,no,Low,no,no,no
50-59,admin.,married,secondary,no,Medium,no,yes,no
70-79,retired,married,primary,no,High,no,no,no
20-29,management,married,tertiary,no,Low,yes,no,no
40-49,unemployed,divorced,secondary,no,Low,yes,no,no
40-49,technician,married,tertiary,no,Medium,yes,yes,no
80-95,retired,married,primary,no,Low,no,no,no
40-49,entrepreneur,married,primary,no,Low,yes,no,no
30-39,admin.,married,secondary,no,Low,yes,no,no
50-59,self-employed,married,tertiary,no,High,no,no,yes
30-39,management,married,tertiary,no,Low,no,no,no
30-39,management,married,tertiary,no,Medium,no,no,no
30-39,technician,single,tertiary,no,Low,no,no,no
30-39,blue-collar,married,primary,no,Low,yes,no,no
50-59,retired,single,secondary,no,Low,yes,no,no
30-39,blue-collar,single,secondary,no,Low,yes,no,no
40-49,housemaid,married,secondary,no,Low,no,yes,no
30-39,management,married,tertiary,no,Medium,no,no,no
30-39,management,single,tertiary,no,Low,no,no,no
40-49,management,married,tertiary,no,Low,yes,no,yes
40-49,blue-collar,married,Unknown,no,Medium,no,no,no
20-29,admin.,married,secondary,no,Low,yes,no,no
20-29,blue-collar,single,secondary,no,Medium,yes,no,no
20-29,blue-collar,single,secondary,no,Medium,yes,no,no
50-59,retired,divorced,tertiary,no,Low,no,no,yes
50-59,retired,married,tertiary,no,High,no,no,no
40-49,management,married,tertiary,no,Medium,yes,no,no
70-79,retired,married,primary,no,Low,no,no,no
50-59,technician,single,tertiary,no,Negative,no,no,no
30-39,blue-collar,single,tertiary,no,Low,no,no,no
30-39,admin.,single,secondary,no,Low,no,no,no
30-39,blue-collar,married,primary,no,Medium,yes,no,no
40-49,technician,divorced,secondary,no,Negative,no,yes,no
30-39,management,single,tertiary,no,Low,no,no,no
50-59,services,married,primary,no,Negative,yes,no,no
30-39,student,married,tertiary,no,Low,no,no,no
50-59,admin.,married,secondary,no,Negative,no,no,no
30-39,management,single,tertiary,no,Low,no,no,no
40-49,blue-collar,married,secondary,no,Low,yes,no,no
30-39,unemployed,divorced,secondary,no,Low,yes,no,no
30-39,blue-collar,married,secondary,no,Medium,yes,yes,no
30-39,self-employed,married,secondary,no,Low,yes,yes,no
50-59,admin.,married,secondary,no,Low,no,no,yes
30-39,technician,divorced,secondary,no,Medium,yes,no,yes
20-29,housemaid,married,secondary,yes,Low,yes,yes,no
30-39,blue-collar,single,secondary,no,Low,no,no,no
30-39,admin.,divorced,secondary,no,Medium,yes,no,yes
30-39,services,married,secondary,no,Low,yes,no,no
30-39,services,married,secondary,no,Negative,yes,no,no
50-59,management,married,tertiary,no,Medium,no,yes,no
30-39,blue-collar,single,primary,no,Low,no,no,no
20-29,services,single,secondary,no,Low,yes,no,no
30-39,management,married,tertiary,no,Low,no,no,no
30-39,admin.,married,tertiary,no,Low,yes,no,no
18-19,student,single,secondary,no,Medium,no,no,no
40-49,blue-collar,married,secondary,no,Low,yes,no,no
30-39,blue-collar,single,secondary,no,Low,yes,no,yes
30-39,unemployed,married,secondary,no,Negative,yes,yes,no
30-39,self-employed,divorced,tertiary,no,High,yes,no,no
40-49,technician,single,secondary,no,Medium,yes,no,no
30-39,self-employed,married,tertiary,no,Medium,yes,no,no
30-39,self-employed,single,tertiary,no,Low,no,no,yes
30-39,management,single,tertiary,no,Low,yes,no,no
30-39,blue-collar,married,secondary,no,Medium,yes,no,no
30-39,services,married,Unknown,no,Low,no,no,no
40-49,management,married,tertiary,no,Low,no,no,no
50-59,housemaid,married,secondary,no,Low,no,no,no
30-39,blue-collar,married,secondary,no,Medium,yes,no,no
20-29,housemaid,married,primary,no,Low,no,yes,no
30-39,technician,married,tertiary,no,Low,no,no,yes
30-39,technician,married,tertiary,no,Low,yes,no,no
40-49,admin.,married,tertiary,no,Low,yes,no,no
50-59,management,married,tertiary,no,Medium,no,no,no
30-39,technician,married,tertiary,no,Medium,yes,no,no
30-39,management,single,tertiary,no,Low,no,no,yes
50-59,management,married,tertiary,no,Low,yes,yes,no
40-49,technician,divorced,secondary,no,Low,yes,no,no
50-59,management,married,tertiary,no,Medium,no,no,no
30-39,technician,married,secondary,no,High,no,no,no
30-39,blue-collar,married,primary,no,High,yes,no,no
30-39,technician,married,tertiary,no,Medium,no,no,no
50-59,management,single,tertiary,no,High,yes,no,no
20-29,technician,married,tertiary,no,Medium,yes,no,no
40-49,management,married,secondary,no,Medium,no,no,no
40-49,services,divorced,secondary,no,High,yes,no,no
30-39,unemployed,married,secondary,no,Low,yes,no,no
30-39,blue-collar,married,secondary,no,Low,yes,no,no
50-59,blue-collar,divorced,secondary,no,Low,no,yes,no
40-49,services,divorced,secondary,no,Low,yes,yes,no
40-49,blue-collar,married,primary,no,Low,yes,no,no
40-49,unemployed,married,primary,no,Low,no,no,yes
40-49,management,married,tertiary,no,Negative,no,no,no
30-39,admin.,married,secondary,no,Low,yes,no,no
30-39,blue-collar,married,secondary,no,Low,yes,no,no
50-59,entrepreneur,married,tertiary,no,Medium,yes,no,no
40-49,blue-collar,married,secondary,no,Low,yes,yes,no
40-49,blue-collar,married,primary,no,Low,yes,no,no
40-49,technician,married,secondary,no,Medium,yes,yes,no
40-49,entrepreneur,married,primary,no,Low,no,no,no
30-39,management,married,tertiary,no,Low,no,no,no
30-39,services,married,secondary,no,Medium,yes,yes,no
30-39,entrepreneur,single,tertiary,no,Medium,yes,no,no
40-49,management,married,primary,no,Low,no,no,no
30-39,technician,married,secondary,no,Low,yes,no,no
30-39,services,single,tertiary,no,Negative,no,yes,yes
20-29,student,single,secondary,no,Low,no,no,no
50-59,management,married,tertiary,no,Low,no,no,no
30-39,technician,married,tertiary,no,Low,yes,yes,no
30-39,blue-collar,married,primary,no,Low,yes,no,no
30-39,technician,single,secondary,no,Low,no,no,no
30-39,management,married,tertiary,no,Low,yes,no,no
50-59,retired,married,secondary,no,Low,yes,no,no
50-59,Unknown,married,Unknown,no,Low,no,no,no
30-39,blue-collar,divorced,secondary,no,Low,no,no,no
50-59,admin.,married,primary,no,Low,yes,no,no
30-39,management,single,tertiary,no,Low,yes,no,no
30-39,management,single,tertiary,no,Medium,no,no,no
40-49,technician,married,tertiary,no,Low,yes,no,no
30-39,management,divorced,tertiary,no,Low,yes,yes,yes
40-49,blue-collar,married,primary,yes,Low,no,no,no
30-39,services,married,secondary,no,Low,yes,no,no
50-59,blue-collar,married,secondary,no,Medium,yes,no,no
20-29,technician,divorced,tertiary,no,Medium,yes,yes,no
20-29,management,single,tertiary,no,Low,yes,no,no
40-49,housemaid,married,secondary,no,Low,no,no,yes
20-29,blue-collar,single,secondary,no,Low,no,no,yes
50-59,admin.,married,secondary,no,High,yes,no,no
30-39,housemaid,married,secondary,no,Low,no,yes,no
30-39,technician,married,tertiary,no,Low,yes,no,no
20-29,blue-collar,married,secondary,no,Low,yes,no,no
30-39,technician,married,secondary,no,Low,no,yes,no
30-39,management,divorced,secondary,no,Low,yes,no,no
20-29,student,married,tertiary,no,Low,yes,no,yes
20-29,admin.,married,secondary,no,High,yes,no,no
30-39,services,married,secondary,no,Low,yes,no,no
30-39,management,married,tertiary,no,Low,yes,no,no
30-39,technician,married,secondary,no,Medium,yes,no,no
40-49,blue-collar,married,secondary,no,Negative,yes,no,no
30-39,management,single,secondary,no,Medium,yes,no,no
30-39,services,married,secondary,no,Medium,yes,no,no
60-69,technician,married,secondary,no,Low,no,no,yes
30-39,housemaid,single,primary,no,Low,no,no,no
30-39,services,married,secondary,no,Negative,no,no,no
40-49,management,married,tertiary,no,Medium,no,no,no
30-39,admin.,single,tertiary,no,Low,yes,no,yes
40-49,admin.,married,primary,no,Negative,no,yes,no
30-39,technician,married,secondary,no,Medium,yes,no,no
30-39,admin.,married,secondary,no,Low,yes,no,no
40-49,housemaid,married,secondary,no,Medium,no,no,no
30-39,technician,married,secondary,no,Low,yes,no,no
30-39,technician,single,tertiary,no,Low,yes,no,yes
40-49,management,divorced,tertiary,no,Low,no,no,yes
30-39,management,married,tertiary,no,High,yes,no,no
40-49,services,married,secondary,no,Low,no,no,no
30-39,housemaid,married,primary,no,Low,yes,no,no
20-29,student,single,secondary,no,Low,no,no,no
50-59,services,married,secondary,no,Medium,yes,no,no
20-29,services,married,secondary,no,Low,yes,no,no
30-39,housemaid,divorced,secondary,no,Negative,yes,no,no
20-29,admin.,single,tertiary,no,Medium,no,no,no
30-39,admin.,married,tertiary,no,Low,yes,no,yes
30-39,blue-collar,married,primary,no,Negative,yes,no,no
40-49,housemaid,married,secondary,no,Medium,no,no,yes
40-49,technician,single,tertiary,no,Low,yes,no,no
40-49,blue-collar,married,secondary,no,Medium,yes,no,no
20-29,management,single,tertiary,no,Low,no,yes,no
30-39,technician,married,tertiary,no,Low,no,no,no
30-39,technician,married,secondary,no,Low,no,yes,no
20-29,blue-collar,married,primary,no,Low,yes,yes,no
30-39,technician,single,tertiary,no,Very-High,no,no,yes
50-59,services,married,secondary,no,Medium,no,no,no
50-59,management,married,tertiary,no,Low,no,no,no
30-39,blue-collar,married,secondary,no,Medium,yes,no,no
30-39,management,single,secondary,no,Medium,yes,no,no
30-39,housemaid,married,primary,no,Low,no,yes,no
40-49,management,divorced,tertiary,no,Low,no,no,no
20-29,student,single,tertiary,no,Medium,yes,no,no
40-49,management,married,tertiary,no,Low,yes,no,yes
30-39,technician,single,secondary,no,Low,no,no,no
40-49,services,divorced,secondary,no,Medium,no,yes,no
30-39,management,married,tertiary,no,Low,yes,no,no
30-39,technician,married,tertiary,no,Negative,yes,yes,no
40-49,blue-collar,married,primary,no,Negative,yes,no,no
30-39,self-employed,married,tertiary,no,Low,no,no,no
50-59,technician,married,secondary,no,Low,no,no,no
40-49,blue-collar,married,primary,no,High,yes,no,no
30-39,admin.,married,secondary,no,Low,yes,yes,yes
40-49,management,married,secondary,no,Low,no,no,no
40-49,technician,married,secondary,no,Low,yes,no,no
40-49,management,single,tertiary,no,Low,no,no,no
40-49,housemaid,married,primary,no,High,no,no,yes
30-39,services,married,secondary,no,Negative,yes,no,no
50-59,self-employed,married,primary,no,Negative,yes,yes,no
30-39,management,single,tertiary,no,Low,no,no,no
40-49,blue-collar,divorced,primary,no,Low,yes,no,no
20-29,services,single,secondary,no,Low,yes,no,no
40-49,technician,single,tertiary,no,Medium,no,no,no
60-69,management,married,tertiary,no,Medium,no,no,yes
30-39,admin.,single,secondary,no,Low,yes,no,no
30-39,blue-collar,divorced,primary,no,Low,yes,no,no
40-49,services,married,secondary,no,Low,yes,no,no
30-39,unemployed,single,tertiary,no,Low,yes,no,no
40-49,blue-collar,married,secondary,no,Low,yes,no,yes
40-49,admin.,divorced,secondary,no,Low,no,no,yes
30-39,technician,single,Unknown,no,Low,no,no,yes
40-49,services,married,primary,no,Low,no,no,no
50-59,blue-collar,single,primary,no,Medium,no,no,no
50-59,blue-collar,married,secondary,no,High,no,no,no
40-49,admin.,married,primary,no,Medium,yes,yes,yes
